Unnamed: 0,issue_id,created_date,issue_region,nps_score,nps_category,nps_sentiment,nps_sentiment_type,sla_adherence
18479,PRE-329266,2024-09-27,AMER,,,,,1.0
18480,PRE-329283,2024-09-28,EMEA,,,,,1.0
18481,PRE-329284,2024-09-28,APAC,,,,,1.0
18482,PRE-329294,2024-09-28,EMEA,,,,,1.0
18483,PRE-329326,2024-09-29,EMEA,,,,,0.909090909
18484,PRE-329329,2024-09-29,EMEA,,,,,1.0
18485,PRE-329331,2024-09-29,AMER,10.0,Promoter,,,1.0
18486,PRE-329348,2024-09-30,APAC,,,,,1.0
18487,PRE-329355,2024-09-30,APAC,,,,,1.0
18488,PRE-329363,2024-09-30,APAC,,,,,0.666666667
18489,PRE-329366,2024-09-30,EMEA,,,,,1.0
18490,PRE-329367,2024-09-30,APAC,,,,,1.0
18491,PRE-329371,2024-09-30,EMEA,,,,,1.0
18492,PRE-329373,2024-09-30,EMEA,,,,,1.0
18493,PRE-329374,2024-09-30,EMEA,,,,,1.0
18494,PRE-329376,2024-09-30,EMEA,,,,,1.0
18495,PRE-329380,2024-09-30,EMEA,,,,,1.0
18496,PRE-329384,2024-09-30,EMEA,,,,,1.0
18497,PRE-329386,2024-09-30,EMEA,,,,,1.0
18498,PRE-329391,2024-09-30,EMEA,,,,,1.0
18499,PRE-329397,2024-09-30,EMEA,,,,,1.0
18500,PRE-329399,2024-09-30,EMEA,,,,,1.0
18501,PRE-329412,2024-09-30,EMEA,,,,,1.0
18502,PRE-329425,2024-09-30,EMEA,,,,,1.0
18503,PRE-329426,2024-09-30,APAC,,,,,1.0
18504,PRE-329430,2024-09-30,EMEA,,,,,1.0
18505,PRE-329435,2024-09-30,EMEA,7.0,Passive,,,1.0
18506,PRE-329438,2024-09-30,EMEA,,,,,1.0
18507,PRE-329451,2024-09-30,EMEA,,,,,1.0
18508,PRE-329453,2024-09-30,EMEA,,,,,1.0
18509,PRE-329466,2024-09-30,EMEA,,,,,1.0
18510,PRE-329471,2024-09-30,EMEA,,,,,1.0
18511,PRE-329473,2024-09-30,EMEA,,,,,1.0
18512,PRE-329477,2024-09-30,EMEA,,,,,1.0
18513,PRE-329500,2024-09-30,EMEA,,,,,1.0
18514,PRE-329504,2024-09-30,EMEA,9.0,Promoter,,,1.0
18515,PRE-329505,2024-09-30,EMEA,,,,,1.0
18516,PRE-329506,2024-09-30,EMEA,,,,,1.0
18517,PRE-329515,2024-09-30,EMEA,10.0,Promoter,,,1.0
18518,PRE-329520,2024-09-30,EMEA,,,,,1.0
18519,PRE-329556,2024-09-30,EMEA,,,,,1.0
18520,PRE-329558,2024-09-30,APAC,,,,,1.0
18521,PRE-329565,2024-09-30,APAC,10.0,Promoter,,,1.0
18522,PRE-329571,2024-09-30,EMEA,,,,,1.0
18523,PRE-329575,2024-09-30,EMEA,9.0,Promoter,,,1.0
18524,PRE-329580,2024-09-30,EMEA,,,,,1.0
18525,PRE-329585,2024-09-30,EMEA,,,,,1.0
18526,PRE-329589,2024-09-30,AMER,,,,,1.0
18527,PRE-329599,2024-09-30,EMEA,,,,,1.0
18528,PRE-329602,2024-09-30,EMEA,,,,,1.0
18529,PRE-329603,2024-09-30,AMER,,,,,1.0
18530,PRE-329605,2024-09-30,EMEA,,,,,1.0
18531,PRE-329608,2024-09-30,AMER,,,,,1.0
18532,PRE-329614,2024-09-30,EMEA,,,,,1.0
18533,PRE-329616,2024-09-30,EMEA,,,,,1.0
18534,PRE-329618,2024-09-30,EMEA,10.0,Promoter,,,1.0
18535,PRE-329622,2024-09-30,EMEA,,,,,1.0
18536,PRE-329623,2024-09-30,EMEA,,,,,1.0
18537,PRE-329625,2024-09-30,AMER,,,,,1.0
18538,PRE-329626,2024-09-30,EMEA,,,,,1.0
18539,PRE-329630,2024-09-30,EMEA,,,,,0.666666667
18540,PRE-329632,2024-09-30,AMER,,,,,1.0
18541,PRE-329637,2024-09-30,EMEA,,,,,1.0
18542,PRE-329639,2024-09-30,AMER,7.0,Passive,0.181818181818182,Positive,1.0
18543,PRE-329670,2024-09-30,AMER,5.0,Detractor,0.0666666666666667,Positive,1.0
18544,PRE-329677,2024-09-30,EMEA,,,,,1.0
18545,PRE-329684,2024-09-30,AMER,10.0,Promoter,0.111111111111111,Positive,1.0
18546,PRE-329688,2024-09-30,EMEA,,,,,1.0
18547,PRE-329690,2024-09-30,AMER,,,,,1.0
18548,PRE-329691,2024-09-30,AMER,10.0,Promoter,,,1.0
18549,PRE-329704,2024-09-30,APAC,,,,,0.5
18550,PRE-329706,2024-09-30,AMER,8.0,Passive,,,1.0
18551,PRE-329707,2024-09-30,AMER,10.0,Promoter,,,1.0
18552,PRE-329711,2024-09-30,EMEA,,,,,1.0
18553,PRE-329712,2024-09-30,AMER,,,,,1.0
18554,PRE-329716,2024-09-30,AMER,10.0,Promoter,,,1.0
18555,PRE-329722,2024-09-30,AMER,,,,,1.0
18556,PRE-329724,2024-09-30,EMEA,,,,,1.0
18557,PRE-329726,2024-09-30,AMER,10.0,Promoter,,,1.0
18558,PRE-329741,2024-09-30,AMER,,,,,1.0
18559,PRE-329742,2024-09-30,AMER,,,,,1.0
18560,PRE-329746,2024-09-30,APAC,10.0,Promoter,,,1.0
18561,PRE-329770,2024-09-30,EMEA,10.0,Promoter,,,1.0
18562,PRE-329772,2024-09-30,AMER,,,,,1.0
18563,PRE-329775,2024-09-30,AMER,,,,,1.0
18564,PRE-329789,2024-09-30,AMER,,,,,1.0
18565,PRE-329791,2024-09-30,AMER,10.0,Promoter,,,1.0
18566,PRE-329798,2024-09-30,APAC,,,,,1.0
18567,PRE-329803,2024-09-30,AMER,,,,,1.0
18568,PRE-329804,2024-09-30,AMER,10.0,Promoter,0.428571428571429,Positive,0.666666667
18569,PRE-329810,2024-09-30,EMEA,,,,,1.0
18570,PRE-329814,2024-09-30,AMER,,,,,1.0
18571,PRE-329817,2024-09-30,AMER,,,,,1.0
18572,PRE-329823,2024-09-30,AMER,,,,,0.666666667
18573,PRE-329833,2024-09-30,AMER,,,,,0.0
18574,PRE-329838,2024-09-30,AMER,,,,,1.0
18575,PRE-329842,2024-09-27,EMEA,,,,,1.0
18576,PRE-329844,2024-10-01,AMER,,,,,1.0
18577,PRE-329846,2024-10-01,AMER,,,,,1.0
18578,PRE-329850,2024-10-01,AMER,10.0,Promoter,0.6,Positive,1.0
18579,PRE-329852,2024-09-30,APAC,,,,,1.0
18580,PRE-329863,2024-10-01,EMEA,,,,,1.0
18581,PRE-329866,2024-10-01,EMEA,,,,,0.857142857
18582,PRE-329877,2024-10-01,EMEA,,,,,1.0
18583,PRE-329881,2024-10-01,EMEA,,,,,1.0
18584,PRE-329882,2024-10-01,EMEA,10.0,Promoter,,,1.0
18585,PRE-329884,2024-10-01,EMEA,10.0,Promoter,0.0,Neutral,1.0
18586,PRE-329895,2024-10-01,APAC,,,,,1.0
18587,PRE-329898,2024-10-01,EMEA,,,,,1.0
18588,PRE-329905,2024-10-01,EMEA,,,,,1.0
18589,PRE-329914,2024-10-01,EMEA,,,,,1.0
18590,PRE-329916,2024-10-01,EMEA,,,,,1.0
18591,PRE-329917,2024-10-01,EMEA,,,,,1.0
18592,PRE-329920,2024-10-01,EMEA,,,,,1.0
18593,PRE-329922,2024-10-01,EMEA,6.0,Detractor,,,1.0
18594,PRE-329924,2024-10-01,EMEA,,,,,1.0
18595,PRE-329926,2024-10-01,EMEA,10.0,Promoter,0.75,Positive,1.0
18596,PRE-329932,2024-10-01,EMEA,,,,,1.0
18597,PRE-329933,2024-10-01,EMEA,,,,,1.0
18598,PRE-329937,2024-10-01,EMEA,8.0,Passive,,,1.0
18599,PRE-329940,2024-10-01,EMEA,10.0,Promoter,,,1.0
18600,PRE-329941,2024-10-01,EMEA,,,,,1.0
18601,PRE-329945,2024-10-01,APAC,,,,,1.0
18602,PRE-329953,2024-10-01,EMEA,,,,,1.0
18603,PRE-329955,2024-10-01,EMEA,,,,,1.0
18604,PRE-329957,2024-10-01,EMEA,,,,,1.0
18605,PRE-329959,2024-10-01,EMEA,,,,,0.0
18606,PRE-329966,2024-10-01,EMEA,,,,,1.0
18607,PRE-329978,2024-10-01,EMEA,,,,,1.0
18608,PRE-329982,2024-10-01,EMEA,,,,,1.0
18609,PRE-329990,2024-10-01,EMEA,,,,,1.0
18610,PRE-329995,2024-10-01,EMEA,10.0,Promoter,,,1.0
18611,PRE-330002,2024-10-01,EMEA,,,,,1.0
18612,PRE-330015,2024-10-01,EMEA,,,,,1.0
18613,PRE-330022,2024-10-01,EMEA,10.0,Promoter,,,1.0
18614,PRE-330023,2024-10-01,EMEA,,,,,1.0
18615,PRE-330027,2024-10-01,EMEA,,,,,1.0
18616,PRE-330032,2024-10-01,EMEA,,,,,0.833333333
18617,PRE-330036,2024-10-01,EMEA,10.0,Promoter,,,1.0
18618,PRE-330038,2024-10-01,AMER,,,,,1.0
18619,PRE-330043,2024-10-01,AMER,,,,,1.0
18620,PRE-330045,2024-10-01,EMEA,,,,,1.0
18621,PRE-330046,2024-10-01,EMEA,10.0,Promoter,,,1.0
18622,PRE-330047,2024-10-01,AMER,,,,,1.0
18623,PRE-330055,2024-10-01,EMEA,,,,,1.0
18624,PRE-330058,2024-10-01,AMER,,,,,0.5
18625,PRE-330061,2024-10-01,EMEA,,,,,1.0
18626,PRE-330067,2024-10-01,EMEA,,,,,1.0
18627,PRE-330070,2024-10-01,AMER,,,,,1.0
18628,PRE-330073,2024-10-01,EMEA,10.0,Promoter,,,1.0
18629,PRE-330074,2024-10-01,AMER,,,,,1.0
18630,PRE-330076,2024-10-01,AMER,10.0,Promoter,,,0.0
18631,PRE-330083,2024-10-01,EMEA,,,,,1.0
18632,PRE-330094,2024-10-01,AMER,,,,,1.0
18633,PRE-330102,2024-10-01,EMEA,7.0,Passive,,,1.0
18634,PRE-330104,2024-10-01,EMEA,,,,,1.0
18635,PRE-330107,2024-10-01,EMEA,,,,,0.8
18636,PRE-330113,2024-10-01,EMEA,,,,,1.0
18637,PRE-330117,2024-10-01,AMER,,,,,1.0
18638,PRE-330135,2024-10-01,EMEA,,,,,1.0
18639,PRE-330147,2024-10-01,AMER,,,,,1.0
18640,PRE-330161,2024-10-01,AMER,10.0,Promoter,,,1.0
18641,PRE-330171,2024-10-01,EMEA,,,,,1.0
18642,PRE-330185,2024-10-01,AMER,,,,,1.0
18643,PRE-330189,2024-10-01,AMER,,,,,1.0
18644,PRE-330191,2024-10-01,AMER,,,,,1.0
18645,PRE-330203,2024-10-01,AMER,10.0,Promoter,,,1.0
18646,PRE-330208,2024-10-01,AMER,,,,,1.0
18647,PRE-330209,2024-10-01,EMEA,,,,,1.0
18648,PRE-330212,2024-10-01,AMER,,,,,1.0
18649,PRE-330214,2024-10-01,AMER,,,,,1.0
18650,PRE-330216,2024-10-01,EMEA,,,,,1.0
18651,PRE-330223,2024-10-01,AMER,,,,,1.0
18652,PRE-330233,2024-10-01,AMER,,,,,1.0
18653,PRE-330235,2024-10-01,AMER,,,,,1.0
18654,PRE-330237,2024-10-01,AMER,,,,,1.0
18655,PRE-330243,2024-10-01,AMER,,,,,1.0
18656,PRE-330245,2024-10-01,AMER,,,,,1.0
18657,PRE-330256,2024-10-01,EMEA,10.0,Promoter,,,1.0
18658,PRE-330259,2024-10-01,APAC,,,,,1.0
18659,PRE-330261,2024-10-01,AMER,,,,,1.0
18660,PRE-330267,2024-10-01,AMER,,,,,1.0
18661,PRE-330268,2024-10-01,AMER,,,,,1.0
18662,PRE-330270,2024-10-01,AMER,,,,,1.0
18663,PRE-330272,2024-10-01,EMEA,10.0,Promoter,,,1.0
18664,PRE-330282,2024-10-01,AMER,,,,,0.0
18665,PRE-330296,2024-10-01,AMER,,,,,1.0
18666,PRE-330298,2024-10-01,APAC,,,,,1.0
18667,PRE-330299,2024-10-01,AMER,,,,,0.333333333
18668,PRE-330313,2024-10-02,AMER,,,,,1.0
18669,PRE-330316,2024-10-02,EMEA,,,,,1.0
18670,PRE-330317,2024-10-02,EMEA,,,,,1.0
18671,PRE-330323,2024-10-02,APAC,,,,,1.0
18672,PRE-330325,2024-10-02,APAC,,,,,1.0
18673,PRE-330332,2024-10-02,AMER,,,,,0.666666667
18674,PRE-330334,2024-10-02,APAC,,,,,0.5
18675,PRE-330336,2024-10-02,APAC,,,,,1.0
18676,PRE-330355,2024-10-02,EMEA,,,,,1.0
18677,PRE-330356,2024-10-02,EMEA,,,,,1.0
18678,PRE-330363,2024-10-02,EMEA,,,,,1.0
18679,PRE-330374,2024-10-02,EMEA,,,,,1.0
18680,PRE-330375,2024-10-02,EMEA,,,,,1.0
18681,PRE-330381,2024-10-02,EMEA,,,,,1.0
18682,PRE-330383,2024-10-02,EMEA,,,,,1.0
18683,PRE-330390,2024-10-02,EMEA,,,,,1.0
18684,PRE-330404,2024-09-26,EMEA,,,,,1.0
18685,PRE-330405,2024-10-02,EMEA,,,,,1.0
18686,PRE-330432,2024-10-02,EMEA,,,,,1.0
18687,PRE-330437,2024-10-02,EMEA,,,,,1.0
18688,PRE-330440,2024-10-02,APAC,,,,,0.5
18689,PRE-330447,2024-10-02,EMEA,,,,,1.0
18690,PRE-330472,2024-10-02,EMEA,10.0,Promoter,,,1.0
18691,PRE-330474,2024-10-02,EMEA,,,,,1.0
18692,PRE-330476,2024-10-02,AMER,,,,,1.0
18693,PRE-330478,2024-10-02,EMEA,,,,,1.0
18694,PRE-330479,2024-10-02,EMEA,,,,,1.0
18695,PRE-330481,2024-10-02,EMEA,,,,,1.0
18696,PRE-330492,2024-10-01,AMER,,,,,1.0
18697,PRE-330512,2024-10-02,AMER,,,,,1.0
18698,PRE-330514,2024-10-02,AMER,10.0,Promoter,,,1.0
18699,PRE-330530,2024-10-02,EMEA,,,,,1.0
18700,PRE-330531,2024-10-02,EMEA,,,,,1.0
18701,PRE-330534,2024-10-02,EMEA,,,,,1.0
18702,PRE-330543,2024-10-02,AMER,10.0,Promoter,,,1.0
18703,PRE-330545,2024-10-02,AMER,,,,,1.0
18704,PRE-330551,2024-10-02,EMEA,,,,,1.0
18705,PRE-330556,2024-10-02,AMER,,,,,1.0
18706,PRE-330587,2024-10-02,EMEA,,,,,1.0
18707,PRE-330589,2024-10-02,EMEA,,,,,1.0
18708,PRE-330590,2024-10-02,AMER,,,,,1.0
18709,PRE-330592,2024-10-02,AMER,,,,,1.0
18710,PRE-330602,2024-10-02,EMEA,10.0,Promoter,,,1.0
18711,PRE-330605,2024-10-02,AMER,10.0,Promoter,0.2,Positive,1.0
18712,PRE-330607,2024-10-02,AMER,,,,,1.0
18713,PRE-330609,2024-10-02,EMEA,,,,,1.0
18714,PRE-330616,2024-10-02,AMER,,,,,1.0
18715,PRE-330620,2024-10-02,AMER,10.0,Promoter,,,1.0
18716,PRE-330629,2024-10-02,EMEA,,,,,1.0
18717,PRE-330639,2024-10-02,AMER,,,,,1.0
18718,PRE-330641,2024-10-02,AMER,10.0,Promoter,,,1.0
18719,PRE-330643,2024-10-01,AMER,,,,,1.0
18720,PRE-330644,2024-10-02,EMEA,,,,,1.0
18721,PRE-330645,2024-10-02,AMER,,,,,1.0
18722,PRE-330648,2024-10-02,AMER,,,,,1.0
18723,PRE-330649,2024-10-02,AMER,,,,,1.0
18724,PRE-330652,2024-10-02,AMER,,,,,1.0
18725,PRE-330663,2024-10-02,AMER,,,,,1.0
18726,PRE-330664,2024-10-02,AMER,,,,,1.0
18727,PRE-330665,2024-10-02,AMER,,,,,1.0
18728,PRE-330674,2024-10-02,AMER,,,,,1.0
18729,PRE-330683,2024-10-02,AMER,,,,,1.0
18730,PRE-330686,2024-10-02,AMER,9.0,Promoter,0.3,Positive,1.0
18731,PRE-330691,2024-10-02,AMER,,,,,1.0
18732,PRE-330692,2024-10-02,AMER,,,,,1.0
18733,PRE-330694,2024-10-02,AMER,,,,,1.0
18734,PRE-330708,2024-10-02,EMEA,,,,,1.0
18735,PRE-330713,2024-10-02,AMER,,,,,1.0
18736,PRE-330714,2024-10-02,EMEA,,,,,1.0
18737,PRE-330719,2024-10-02,AMER,,,,,1.0
18738,PRE-330722,2024-10-02,AMER,,,,,1.0
18739,PRE-330732,2024-10-02,AMER,,,,,1.0
18740,PRE-330735,2024-10-02,AMER,8.0,Passive,0.125,Positive,1.0
18741,PRE-330740,2024-10-02,AMER,,,,,1.0
18742,PRE-330746,2024-10-02,AMER,,,,,1.0
18743,PRE-330760,2024-10-02,AMER,,,,,1.0
18744,PRE-330770,2024-10-03,APAC,,,,,1.0
18745,PRE-330772,2024-10-03,AMER,,,,,1.0
18746,PRE-330777,2024-10-03,AMER,,,,,1.0
18747,PRE-330781,2024-10-03,APAC,,,,,1.0
18748,PRE-330782,2024-10-03,APAC,10.0,Promoter,,,1.0
18749,PRE-330785,2024-10-03,APAC,,,,,1.0
18750,PRE-330794,2024-10-03,APAC,,,,,1.0
18751,PRE-330798,2024-10-01,AMER,,,,,1.0
18752,PRE-330800,2024-10-03,EMEA,,,,,1.0
18753,PRE-330802,2024-10-03,EMEA,,,,,1.0
18754,PRE-330804,2024-10-03,APAC,9.0,Promoter,,,1.0
18755,PRE-330808,2024-10-03,EMEA,,,,,1.0
18756,PRE-330811,2024-10-03,EMEA,,,,,1.0
18757,PRE-330812,2024-10-03,EMEA,,,,,1.0
18758,PRE-330813,2024-10-03,EMEA,,,,,1.0
18759,PRE-330815,2024-10-03,EMEA,,,,,0.666666667
18760,PRE-330827,2024-10-03,EMEA,,,,,1.0
18761,PRE-330830,2024-10-03,EMEA,,,,,1.0
18762,PRE-330832,2024-10-03,EMEA,,,,,0.5
18763,PRE-330836,2024-10-03,EMEA,10.0,Promoter,,,1.0
18764,PRE-330837,2024-10-03,EMEA,,,,,1.0
18765,PRE-330840,2024-10-03,EMEA,,,,,1.0
18766,PRE-330843,2024-10-03,EMEA,,,,,1.0
18767,PRE-330844,2024-10-03,EMEA,,,,,1.0
18768,PRE-330854,2024-10-03,EMEA,,,,,1.0
18769,PRE-330867,2024-10-03,EMEA,,,,,1.0
18770,PRE-330868,2024-10-03,EMEA,,,,,1.0
18771,PRE-330873,2024-10-03,EMEA,,,,,1.0
18772,PRE-330875,2024-10-03,EMEA,,,,,1.0
18773,PRE-330883,2024-10-03,EMEA,,,,,1.0
18774,PRE-330892,2024-10-03,EMEA,10.0,Promoter,,,1.0
18775,PRE-330897,2024-10-03,EMEA,10.0,Promoter,,,1.0
18776,PRE-330900,2024-10-03,EMEA,,,,,1.0
18777,PRE-330904,2024-10-03,EMEA,,,,,1.0
18778,PRE-330909,2024-10-03,EMEA,10.0,Promoter,,,1.0
18779,PRE-330914,2024-10-03,EMEA,,,,,1.0
18780,PRE-330916,2024-10-03,EMEA,,,,,1.0
18781,PRE-330917,2024-10-03,EMEA,,,,,1.0
18782,PRE-330924,2024-10-03,APAC,,,,,1.0
18783,PRE-330927,2024-10-03,EMEA,,,,,1.0
18784,PRE-330942,2024-10-03,EMEA,,,,,1.0
18785,PRE-330950,2024-10-03,EMEA,,,,,1.0
18786,PRE-330970,2024-10-03,EMEA,10.0,Promoter,,,1.0
18787,PRE-330976,2024-10-03,EMEA,,,,,1.0
18788,PRE-330977,2024-10-03,EMEA,,,,,1.0
18789,PRE-330991,2024-10-03,EMEA,,,,,1.0
18790,PRE-330992,2024-10-03,EMEA,,,,,1.0
18791,PRE-330994,2024-10-03,EMEA,,,,,1.0
18792,PRE-330996,2024-10-03,EMEA,,,,,1.0
18793,PRE-331003,2024-10-03,EMEA,,,,,1.0
18794,PRE-331007,2024-10-03,EMEA,,,,,1.0
18795,PRE-331031,2024-10-03,AMER,,,,,1.0
18796,PRE-331058,2024-10-03,EMEA,,,,,1.0
18797,PRE-331059,2024-10-03,EMEA,,,,,1.0
18798,PRE-331061,2024-10-03,EMEA,,,,,1.0
18799,PRE-331063,2024-10-03,EMEA,,,,,1.0
18800,PRE-331064,2024-10-03,EMEA,,,,,1.0
18801,PRE-331066,2024-09-20,EMEA,,,,,1.0
18802,PRE-331072,2024-10-03,AMER,,,,,1.0
18803,PRE-331073,2024-10-03,AMER,,,,,1.0
18804,PRE-331076,2024-10-03,AMER,10.0,Promoter,0.25,Positive,1.0
18805,PRE-331088,2024-10-03,AMER,,,,,1.0
18806,PRE-331091,2024-10-02,AMER,,,,,1.0
18807,PRE-331093,2024-10-03,AMER,10.0,Promoter,,,1.0
18808,PRE-331102,2024-10-03,AMER,,,,,1.0
18809,PRE-331106,2024-10-03,AMER,,,,,1.0
18810,PRE-331111,2024-10-03,EMEA,,,,,1.0
18811,PRE-331113,2024-10-03,AMER,10.0,Promoter,1.0,Positive,1.0
18812,PRE-331114,2024-10-03,EMEA,,,,,1.0
18813,PRE-331116,2024-10-03,AMER,,,,,1.0
18814,PRE-331121,2024-10-03,AMER,,,,,1.0
18815,PRE-331124,2024-10-03,AMER,10.0,Promoter,,,1.0
18816,PRE-331127,2024-10-03,EMEA,,,,,1.0
18817,PRE-331128,2024-10-03,AMER,,,,,1.0
18818,PRE-331131,2024-10-03,AMER,10.0,Promoter,0.0666666666666667,Positive,1.0
18819,PRE-331132,2024-10-03,AMER,,,,,1.0
18820,PRE-331133,2024-10-03,EMEA,,,,,1.0
18821,PRE-331138,2024-10-03,AMER,,,,,1.0
18822,PRE-331140,2024-10-03,AMER,,,,,1.0
18823,PRE-331144,2024-10-03,AMER,,,,,1.0
18824,PRE-331147,2024-10-03,AMER,,,,,1.0
18825,PRE-331150,2024-10-03,AMER,10.0,Promoter,,,1.0
18826,PRE-331152,2024-10-03,EMEA,,,,,1.0
18827,PRE-331159,2024-10-03,AMER,,,,,1.0
18828,PRE-331160,2024-10-03,AMER,,,,,1.0
18829,PRE-331162,2024-10-03,AMER,10.0,Promoter,,,1.0
18830,PRE-331166,2024-10-03,AMER,,,,,1.0
18831,PRE-331174,2024-10-03,AMER,,,,,1.0
18832,PRE-331175,2024-10-03,AMER,,,,,1.0
18833,PRE-331176,2024-10-03,AMER,,,,,1.0
18834,PRE-331177,2024-10-03,AMER,,,,,1.0
18835,PRE-331179,2024-10-03,AMER,10.0,Promoter,1.0,Positive,1.0
18836,PRE-331181,2024-10-03,AMER,,,,,1.0
18837,PRE-331186,2024-10-03,AMER,,,,,1.0
18838,PRE-331192,2024-10-03,AMER,,,,,1.0
18839,PRE-331196,2024-10-03,AMER,,,,,1.0
18840,PRE-331203,2024-10-03,AMER,,,,,1.0
18841,PRE-331207,2024-10-03,AMER,10.0,Promoter,,,1.0
18842,PRE-331211,2024-10-03,AMER,8.0,Passive,,,1.0
18843,PRE-331229,2024-10-04,AMER,,,,,1.0
18844,PRE-331231,2024-10-04,AMER,,,,,1.0
18845,PRE-331245,2024-10-04,EMEA,,,,,1.0
18846,PRE-331246,2024-10-04,APAC,,,,,1.0
18847,PRE-331253,2024-10-04,APAC,,,,,1.0
18848,PRE-331254,2024-10-04,EMEA,,,,,1.0
18849,PRE-331255,2024-10-04,AMER,,,,,0.5
18850,PRE-331256,2024-10-04,APAC,,,,,1.0
18851,PRE-331277,2024-10-04,EMEA,,,,,1.0
18852,PRE-331292,2024-10-04,EMEA,,,,,1.0
18853,PRE-331295,2024-10-04,EMEA,,,,,1.0
18854,PRE-331296,2024-10-04,EMEA,,,,,1.0
18855,PRE-331303,2024-10-04,EMEA,,,,,1.0
18856,PRE-331306,2024-10-04,APAC,,,,,1.0
18857,PRE-331307,2024-10-04,EMEA,,,,,1.0
18858,PRE-331309,2024-10-04,EMEA,,,,,1.0
18859,PRE-331311,2024-10-04,AMER,,,,,1.0
18860,PRE-331314,2024-10-04,AMER,,,,,1.0
18861,PRE-331324,2024-10-04,EMEA,,,,,1.0
18862,PRE-331326,2024-10-04,EMEA,,,,,1.0
18863,PRE-331328,2024-10-04,EMEA,,,,,1.0
18864,PRE-331339,2024-10-04,EMEA,,,,,1.0
18865,PRE-331340,2024-10-04,EMEA,,,,,1.0
18866,PRE-331342,2024-10-04,EMEA,,,,,0.0
18867,PRE-331347,2024-10-04,EMEA,,,,,1.0
18868,PRE-331349,2024-10-04,EMEA,,,,,1.0
18869,PRE-331350,2024-10-04,EMEA,10.0,Promoter,0.25,Positive,1.0
18870,PRE-331352,2024-10-04,EMEA,,,,,1.0
18871,PRE-331363,2024-10-04,EMEA,,,,,0.75
18872,PRE-331366,2024-10-04,EMEA,,,,,0.777777778
18873,PRE-331369,2024-10-04,EMEA,,,,,1.0
18874,PRE-331380,2024-10-04,AMER,,,,,1.0
18875,PRE-331382,2024-10-04,EMEA,,,,,1.0
18876,PRE-331385,2024-10-04,EMEA,,,,,1.0
18877,PRE-331386,2024-10-04,EMEA,,,,,1.0
18878,PRE-331392,2024-10-04,AMER,,,,,1.0
18879,PRE-331397,2024-10-04,EMEA,,,,,1.0
18880,PRE-331399,2024-10-04,EMEA,,,,,1.0
18881,PRE-331411,2024-10-04,EMEA,,,,,1.0
18882,PRE-331414,2024-10-04,EMEA,,,,,1.0
18883,PRE-331415,2024-10-04,AMER,10.0,Promoter,,,1.0
18884,PRE-331418,2024-10-04,APAC,,,,,1.0
18885,PRE-331420,2024-10-04,EMEA,,,,,1.0
18886,PRE-331427,2024-10-04,AMER,,,,,1.0
18887,PRE-331433,2024-10-04,AMER,,,,,1.0
18888,PRE-331437,2024-10-04,AMER,,,,,1.0
18889,PRE-331441,2024-10-03,EMEA,8.0,Passive,,,1.0
18890,PRE-331447,2024-10-04,AMER,,,,,1.0
18891,PRE-331449,2024-10-04,EMEA,10.0,Promoter,0.285714285714286,Positive,1.0
18892,PRE-331459,2024-10-04,AMER,,,,,1.0
18893,PRE-331466,2024-10-04,AMER,,,,,1.0
18894,PRE-331481,2024-10-04,EMEA,,,,,1.0
18895,PRE-331483,2024-10-04,EMEA,,,,,1.0
18896,PRE-331490,2024-10-04,AMER,,,,,1.0
18897,PRE-331492,2024-10-04,AMER,,,,,1.0
18898,PRE-331493,2024-10-04,AMER,,,,,1.0
18899,PRE-331503,2024-10-04,EMEA,,,,,1.0
18900,PRE-331512,2024-10-04,AMER,,,,,1.0
18901,PRE-331516,2024-10-04,AMER,10.0,Promoter,,,1.0
18902,PRE-331524,2024-10-04,AMER,,,,,1.0
18903,PRE-331530,2024-10-04,AMER,,,,,1.0
18904,PRE-331531,2024-10-04,AMER,,,,,1.0
18905,PRE-331534,2024-10-04,AMER,,,,,1.0
18906,PRE-331535,2024-10-04,EMEA,,,,,1.0
18907,PRE-331539,2024-10-04,EMEA,,,,,1.0
18908,PRE-331541,2024-10-04,AMER,10.0,Promoter,,,1.0
18909,PRE-331542,2024-10-04,AMER,,,,,1.0
18910,PRE-331548,2024-10-04,AMER,,,,,1.0
18911,PRE-331558,2024-10-04,EMEA,,,,,1.0
18912,PRE-331578,2024-10-04,AMER,,,,,1.0
18913,PRE-331591,2024-10-04,AMER,,,,,1.0
18914,PRE-331599,2024-10-04,AMER,,,,,1.0
18915,PRE-331601,2024-10-05,AMER,,,,,1.0
18916,PRE-331616,2024-10-05,EMEA,,,,,1.0
18917,PRE-331617,2024-10-05,AMER,10.0,Promoter,0.12,Positive,1.0
18918,PRE-331618,2024-10-05,AMER,,,,,1.0
18919,PRE-331624,2024-10-05,EMEA,,,,,0.8
18920,PRE-331647,2024-10-06,EMEA,,,,,1.0
18921,PRE-331654,2024-10-06,EMEA,,,,,1.0
18922,PRE-331658,2024-10-06,AMER,,,,,1.0
18923,PRE-331660,2024-10-06,EMEA,,,,,1.0
18924,PRE-331662,2024-10-06,APAC,,,,,1.0
18925,PRE-331668,2024-10-06,APAC,8.0,Passive,,,1.0
18926,PRE-331679,2024-10-06,APAC,,,,,1.0
18927,PRE-331686,2024-10-07,APAC,10.0,Promoter,,,1.0
18928,PRE-331697,2024-10-07,EMEA,9.0,Promoter,,,1.0
